,player_id,Player,pos,GP,TOI,TOI_pp,Goals,Assists,First_Assists,Total_Points,Total_Points_pp,Shots,ixG,iCF,iSCF,iHDCF,Hits,Shots_Blocked,SF,CF,GF,xGF,Def_Zone_Starts,Off_Zone_Starts,oiSH,SCF,GA,G-ixG,OZ Start%,GF%
340,8477498,Darnell Nurse,D,82,1926.6499999999933,76.13333333333306,12,31,15,43,1.0,203,10.130000000000003,401,124,24,146,164,971,1748,99,99.55,403,184,0.101956745623069,949,106,1.8699999999999974,0.313458262350937,0.48292682926829267
341,8477499,Rasmus Ristolainen,D,74,1407.783333333335,57.30000000000011,3,17,7,20,5.0,86,5.02,173,35,10,162,142,631,1100,61,57.42999999999999,329,156,0.09667194928684628,537,85,-2.0199999999999996,0.3216494845360825,0.4178082191780822
342,8477500,Bo Horvat,F,79,1631.6666666666665,277.58333333333337,38,32,20,70,22.0,229,29.790000000000003,355,254,125,57,55,971,1858,112,104.99,319,339,0.11534500514933059,966,94,8.209999999999997,0.5151975683890577,0.5436893203883495
343,8477501,Valeri Nichushkin,F,53,1074.3666666666702,188.93333333333308,17,30,15,47,16.0,158,19.230000000000004,257,168,83,54,37,653,1214,81,70.48999999999998,184,234,0.12404287901990811,645,48,-2.230000000000004,0.5598086124401914,0.627906976744186
344,8477503,Max Domi,F,80,1421.6666666666626,237.18333333333325,20,36,22,56,19.0,179,19.19,323,172,70,22,24,807,1394,84,77.49999999999996,129,331,0.10408921933085502,710,69,0.8099999999999987,0.7195652173913043,0.5490196078431373
345,8477504,Josh Morrissey,D,78,1890.0333333333356,289.13333333333304,16,60,35,76,28.0,172,12.229999999999997,395,139,30,89,119,1134,2159,131,126.71999999999998,211,419,0.11552028218694885,1164,89,3.770000000000003,0.665079365079365,0.5954545454545455
346,8477505,Alex Wennberg,F,82,1532.866666666669,187.6833333333334,13,25,17,38,9.0,101,16.509999999999998,165,124,83,43,63,768,1417,77,76.25999999999996,315,304,0.10026041666666667,656,93,-3.509999999999998,0.4911147011308562,0.45294117647058824
347,8477506,Ryan Pulock,D,82,1714.2166666666692,85.4999999999999,5,21,10,26,5.0,126,5.789999999999997,301,76,6,140,128,801,1513,82,77.73000000000003,317,195,0.10237203495630462,804,78,-0.7899999999999974,0.380859375,0.5125
348,8477507,Nikita Zadorov,D,82,1532.2333333333331,16.133333333333375,14,7,4,21,1.0,130,6.759999999999999,268,84,12,174,75,885,1659,72,72.35,256,207,0.08135593220338982,770,81,7.240000000000001,0.4470842332613391,0.47058823529411764
349,8477508,Curtis Lazar,F,49,584.5666666666621,2.583333333333333,3,2,1,5,0.0,55,5.960000000000001,86,51,38,138,53,242,415,14,21.33,141,72,0.05785123966942149,215,35,-2.960000000000001,0.3380281690140845,0.2857142857142857
350,8477511,Anthony Mantha,F,67,952.6333333333339,59.93333333333353,11,16,10,27,2.0,119,12.500000000000002,203,131,58,68,24,493,948,40,45.26999999999999,148,152,0.08113590263691683,474,46,-1.5000000000000018,0.5066666666666667,0.46511627906976744
351,8477520,Jean-Sebastien Dea,F,4,37.8,0.0,0,0,0,0,0.0,1,0.31,4,3,3,3,1,15,30,1,1.81,7,3,0.06666666666666667,16,3,-0.31,0.3,0.25
352,8477527,Ross Johnston,F,16,124.766666666667,0.26666666666667,0,2,2,2,0.0,2,0.28,7,5,1,34,5,32,76,4,2.79,6,17,0.125,37,5,-0.28,0.7391304347826086,0.4444444444444444
353,8477541,Dakota Mermis,D,2,28.916666666667,0.0,0,0,0,0,0.0,1,0.07,4,0,0,2,3,9,23,0,0.97,3,2,0.0,8,1,-0.07,0.4,0.0
354,8477573,Nathan Walker,F,56,575.9000000000004,7.2000000000000375,2,8,4,10,0.0,43,4.070000000000001,78,48,21,82,35,216,394,24,17.709999999999997,63,33,0.1111111111111111,189,21,-2.070000000000001,0.34375,0.5333333333333333
355,8477810,Joel Hanley,D,26,302.56666666666405,0.41666666666665997,0,2,1,2,0.0,14,0.6300000000000001,31,8,1,24,28,129,244,13,11.060000000000002,31,29,0.10077519379844961,123,8,-0.6300000000000001,0.48333333333333334,0.6190476190476191
356,8477839,Conor Sheary,F,82,1292.7666666666703,92.1666666666669,15,22,14,37,7.0,154,17.45,259,160,75,57,39,642,1227,69,67.82,219,246,0.10747663551401869,612,60,-2.4499999999999993,0.5290322580645161,0.5348837209302325
357,8477845,Trevor van Riemsdyk,D,75,1429.899999999999,20.78333333333336,7,16,7,23,1.0,97,3.920000000000001,194,49,11,21,160,670,1281,68,65.79000000000002,309,229,0.10149253731343283,667,79,3.079999999999999,0.4256505576208178,0.46258503401360546
358,8477846,Ryan Carpenter,F,22,201.88333333333438,1.1666666666666672,1,2,1,3,0.0,17,2.04,30,20,11,35,11,78,143,6,6.21,33,27,0.07692307692307693,66,14,-1.04,0.45,0.3
359,8477851,Jordan Oesterle,D,52,814.0999999999998,2.166666666666673,2,9,3,11,0.0,54,2.7299999999999995,105,35,4,41,68,328,624,26,28.85000000000001,78,117,0.07926829268292683,313,38,-0.7299999999999995,0.6,0.40625
360,8477887,Patrick Brown,F,61,694.0333333333356,4.083333333333333,4,8,4,12,0.0,60,5.749999999999999,122,50,26,167,42,274,530,21,22.619999999999994,164,48,0.07664233576642336,223,39,-1.7499999999999991,0.22641509433962265,0.35
361,8477903,Garnet Hathaway,F,84,990.8,0.7500000000000032,13,9,4,22,0.0,88,10.769999999999996,151,97,60,268,83,432,829,35,39.49,402,71,0.08101851851851852,413,43,2.230000000000004,0.15010570824524314,0.44871794871794873
362,8477919,Frederick Gaudreau,F,82,1315.5166666666653,97.63333333333368,19,19,11,38,4.0,138,14.459999999999997,207,117,51,42,52,595,1101,56,59.12,342,234,0.09411764705882353,521,61,4.540000000000003,0.40625,0.47863247863247865
363,8477930,Pierre-Edouard Bellemare,F,73,823.6499999999992,1.6500000000000001,4,9,8,13,0.0,51,5.31,87,57,27,67,48,295,567,20,27.669999999999998,184,95,0.06779661016949153,277,46,-1.3099999999999996,0.34050179211469533,0.30303030303030304
364,8477931,Tomas Nosek,F,66,828.4666666666649,2.28333333333334,7,11,5,18,0.0,69,7.3900000000000015,112,70,34,69,31,309,533,25,27.960000000000004,321,31,0.08090614886731391,285,27,-0.39000000000000146,0.08806818181818182,0.4807692307692308
365,8477932,Aaron Ekblad,D,71,1660.9833333333318,233.60000000000065,14,24,15,38,19.0,216,15.009999999999998,376,136,37,77,80,1040,1843,105,110.02999999999997,362,324,0.10096153846153846,966,110,-1.009999999999998,0.47230320699708456,0.4883720930232558
366,8477933,Sam Reinhart,F,82,1622.0499999999965,328.5333333333335,31,36,24,67,27.0,227,36.9,407,290,170,58,49,1109,2020,112,132.30000000000004,270,370,0.10099188458070334,1092,84,-5.899999999999999,0.578125,0.5714285714285714
367,8477934,Leon Draisaitl,F,80,1738.7166666666658,316.86666666666673,52,76,60,128,62.0,247,31.939999999999998,423,264,100,66,40,1209,2071,181,144.21999999999997,275,400,0.14971050454921422,1211,101,20.060000000000002,0.5925925925925926,0.6418439716312057
368,8477935,Sam Bennett,F,63,1096.6333333333346,131.88333333333344,16,24,15,40,9.0,193,22.87,321,209,106,150,35,755,1345,65,78.52000000000001,174,216,0.08609271523178808,758,57,-6.870000000000001,0.5538461538461539,0.5327868852459017
369,8477938,Haydn Fleury,D,29,370.98333333333323,1.3,0,1,0,1,0.0,33,2.1100000000000003,70,25,8,30,30,144,293,6,14.269999999999998,41,37,0.041666666666666664,161,21,-2.1100000000000003,0.47435897435897434,0.2222222222222222
370,8477939,William Nylander,F,82,1520.4499999999996,293.75000000000045,40,47,27,87,28.0,293,34.46999999999999,516,325,140,18,26,1060,1915,129,128.63000000000002,114,377,0.12169811320754717,1191,65,5.530000000000008,0.7678207739307535,0.6649484536082474
371,8477940,Nikolaj Ehlers,F,45,704.1666666666672,129.0166666666667,12,26,15,38,12.0,132,11.959999999999997,293,135,38,36,10,449,930,46,52.620000000000005,57,198,0.10244988864142539,465,31,0.0400000000000027,0.7764705882352941,0.5974025974025974
372,8477941,Nick Ritchie,F,74,1002.5666666666656,170.83333333333374,13,13,9,26,10.0,120,15.430000000000001,197,145,81,218,32,528,1011,49,53.72999999999998,126,235,0.0928030303030303,544,51,-2.4300000000000015,0.6509695290858726,0.49
373,8477942,Kevin Fiala,F,69,1214.0666666666693,207.28333333333327,23,49,33,72,24.0,208,26.47000000000001,361,238,103,53,18,746,1376,92,81.20000000000002,136,308,0.12332439678284182,787,61,-3.4700000000000095,0.6936936936936937,0.6013071895424836
374,8477944,Jakub Vrana,F,25,363.750000000001,54.81666666666664,11,5,4,16,4.0,63,6.8999999999999995,107,65,24,14,6,189,348,23,17.949999999999996,49,73,0.12169312169312169,182,14,4.1000000000000005,0.5983606557377049,0.6216216216216216
375,8477946,Dylan Larkin,F,80,1564.4500000000012,277.3166666666663,32,47,24,79,31.0,244,27.680000000000007,465,269,99,47,27,934,1672,115,100.51000000000002,265,332,0.12312633832976445,861,100,4.319999999999993,0.5561139028475712,0.5348837209302325
376,8477947,Sonny Milano,F,64,826.0499999999967,50.51666666666677,11,22,10,33,5.0,80,10.739999999999998,142,89,54,39,15,393,783,48,39.57,80,167,0.12213740458015267,407,47,0.26000000000000156,0.6761133603238867,0.5052631578947369
377,8477948,Travis Sanheim,D,81,1652.6166666666663,44.69999999999996,7,16,11,23,1.0,111,7.399999999999997,206,78,23,61,137,752,1397,58,68.36999999999999,297,159,0.07712765957446809,658,84,-0.3999999999999968,0.34868421052631576,0.4084507042253521
378,8477949,Alex Tuch,F,74,1417.2666666666694,249.966666666667,36,43,29,79,20.0,218,25.98000000000001,363,215,93,54,46,914,1618,125,98.19999999999999,159,391,0.13676148796498905,876,85,10.019999999999989,0.7109090909090909,0.5952380952380952
379,8477950,Tony DeAngelo,D,70,1544.099999999997,221.14999999999978,11,31,16,42,19.0,174,8.580000000000002,287,75,15,52,79,899,1661,83,82.96000000000002,201,266,0.09232480533926585,769,91,2.419999999999998,0.569593147751606,0.47701149425287354
380,8477951,Nick Schmaltz,F,63,1241.6833333333357,187.55000000000007,22,36,16,58,12.0,133,15.67,252,144,52,12,28,668,1217,81,70.51,197,239,0.12125748502994012,664,68,6.33,0.5481651376146789,0.5436241610738255
381,8477952,Robby Fabbri,F,28,447.9499999999991,76.50000000000023,7,9,5,16,8.0,35,5.45,65,44,21,49,15,189,368,23,20.130000000000003,54,95,0.12169312169312169,179,14,1.5499999999999998,0.6375838926174496,0.6216216216216216
382,8477953,Kasperi Kapanen,F,66,903.1499999999972,93.5166666666667,15,19,14,34,6.0,116,9.479999999999995,175,90,29,99,20,463,817,48,41.669999999999995,169,135,0.10367170626349892,390,51,5.520000000000005,0.4440789473684211,0.48484848484848486
383,8477955,Jared McCann,F,79,1290.799999999999,210.99999999999983,40,30,19,70,16.0,210,18.08,396,178,57,65,28,761,1435,102,74.00999999999999,171,308,0.1340341655716163,683,62,21.92,0.6430062630480167,0.6219512195121951
384,8477956,David Pastrnak,F,82,1604.283333333334,313.0499999999997,61,52,31,113,37.0,407,40.15999999999998,727,374,120,91,33,1069,1909,144,119.67000000000002,143,453,0.13470533208606175,1089,58,20.840000000000018,0.7600671140939598,0.7128712871287128
385,8477960,Adrian Kempe,F,82,1538.1499999999987,239.46666666666673,41,26,16,67,20.0,250,24.240000000000002,451,244,80,119,32,873,1573,104,88.08000000000003,272,361,0.11912943871706758,851,60,16.759999999999998,0.5703001579778831,0.6341463414634146
386,8477962,Brendan Lemieux,F,45,458.16666666666674,4.449999999999987,2,7,5,9,0.0,44,4.049999999999999,79,42,21,131,15,222,410,18,18.059999999999995,45,77,0.08108108108108109,197,21,-2.049999999999999,0.6311475409836066,0.46153846153846156
387,8477964,Ivan Barbashev,F,82,1374.0000000000032,157.86666666666687,16,29,16,45,5.0,126,17.37,218,169,89,182,46,731,1310,79,70.70999999999997,148,225,0.10807113543091655,713,65,-1.370000000000001,0.6032171581769437,0.5486111111111112
388,8477969,Marcus Pettersson,D,68,1399.7000000000007,11.41666666666663,1,23,14,24,0.0,96,5.249999999999998,216,69,19,133,131,770,1413,66,80.2,206,152,0.08571428571428572,729,69,-4.249999999999998,0.4245810055865922,0.4888888888888889
389,8477971,Andreas Englund,D,47,569.2333333333315,0.350000000000003,0,4,2,4,0.0,31,1.2900000000000003,72,13,4,133,33,243,457,16,20.510000000000005,82,15,0.06584362139917696,217,22,-1.2900000000000003,0.15463917525773196,0.42105263157894735
390,8477979,Nicolas Aube-Kubel,F,53,601.6666666666691,1.050000000000007,4,8,3,12,0.0,67,7.119999999999999,133,78,38,117,9,288,556,21,24.790000000000003,148,73,0.07291666666666667,267,20,-3.119999999999999,0.33031674208144796,0.5121951219512195
391,8477981,Roland McKeown,D,6,77.866666666667,0.0,0,0,0,0,0.0,3,0.23,11,4,0,4,6,23,58,2,2.46,12,12,0.08695652173913043,32,2,-0.23,0.5,0.5
392,8477986,Brandon Montour,D,80,1930.0999999999972,339.51666666666677,16,57,26,73,33.0,242,16.83,459,156,45,92,93,1372,2417,153,154.22999999999996,209,395,0.11151603498542274,1336,100,-0.8299999999999983,0.6539735099337748,0.6047430830039525
393,8477987,Ryan Donato,F,71,799.0499999999997,40.26666666666676,14,13,9,27,2.0,122,12.089999999999998,203,120,60,69,12,418,773,44,37.68999999999999,77,134,0.10526315789473684,379,26,1.910000000000002,0.6350710900473934,0.6285714285714286
394,8477989,Christian Dvorak,F,64,1079.0833333333333,118.08333333333334,10,18,6,28,3.0,88,13.549999999999995,144,102,55,13,66,459,914,43,49.19000000000001,257,180,0.09368191721132897,477,69,-3.5499999999999954,0.41189931350114417,0.38392857142857145
395,8477993,Justin Kirkland,F,7,50.5,0.033333333333333,0,0,0,0,0.0,5,0.51,14,8,2,8,3,22,49,1,2.19,10,10,0.045454545454545456,25,4,-0.51,0.5,0.2
396,8477998,Warren Foegele,F,67,851.0166666666688,31.033333333333463,13,15,10,28,0.0,126,17.07,228,150,85,96,22,442,839,36,46.31000000000001,144,177,0.08144796380090498,434,37,-4.07,0.5514018691588785,0.4931506849315068
397,8478010,Brayden Point,F,82,1612.916666666675,311.8666666666666,51,44,23,95,30.0,235,37.41999999999999,393,343,193,37,37,1109,2014,147,130.84000000000003,148,429,0.13255184851217314,1247,89,13.580000000000013,0.7435008665511266,0.6228813559322034
398,8478013,Jake Walman,D,63,1242.2666666666673,55.81666666666678,9,9,5,18,2.0,140,7.140000000000001,257,75,12,47,121,566,1055,55,54.8,281,129,0.09717314487632508,506,63,1.8599999999999994,0.3146341463414634,0.4661016949152542
399,8478017,Mark Friedman,D,23,332.34999999999997,2.51666666666663,1,2,1,3,0.0,36,1.76,65,15,4,52,22,176,317,12,14.969999999999999,36,33,0.06818181818181818,162,13,-0.76,0.4782608695652174,0.48
400,8478020,Michael Amadio,F,67,818.233333333331,38.45000000000003,16,11,8,27,2.0,99,10.72,150,99,55,56,27,425,822,44,39.37,110,151,0.10352941176470588,397,37,5.279999999999999,0.578544061302682,0.5432098765432098
401,8478028,Fredrik Olofsson,F,28,285.7499999999992,1.5833333333333302,1,3,3,4,0.0,34,3.46,58,32,17,32,8,146,279,8,11.210000000000003,48,29,0.0547945205479452,128,8,-2.46,0.37662337662337664,0.5
402,8478038,Devon Toews,D,80,2008.5000000000011,162.43333333333305,7,43,16,50,7.0,165,8.719999999999999,309,95,25,93,138,1118,2003,120,107.98999999999997,394,324,0.1073345259391771,1019,96,-1.7199999999999989,0.45125348189415043,0.5555555555555556
403,8478042,Viktor Arvidsson,F,77,1316.3999999999985,173.9166666666669,26,33,25,59,25.0,228,24.409999999999993,418,236,89,25,48,806,1474,88,82.28000000000002,186,280,0.10918114143920596,794,57,1.590000000000007,0.6008583690987125,0.6068965517241379
404,8478043,Sam Lafferty,F,70,1022.6000000000003,46.749999999999915,12,15,8,27,0.0,102,11.059999999999992,164,100,42,125,33,425,782,33,36.56999999999999,235,82,0.07764705882352942,386,60,0.9400000000000084,0.2586750788643533,0.3548387096774194
405,8478046,Danton Heinen,F,65,699.2333333333347,49.35000000000003,8,14,9,22,2.0,96,10.28,163,94,40,76,26,374,711,29,35.77,105,75,0.07754010695187166,347,30,-2.2799999999999994,0.4166666666666667,0.4915254237288136
406,8478047,Michael Bunting,F,82,1295.349999999999,149.13333333333338,23,26,19,49,10.0,174,26.849999999999994,298,222,129,85,18,775,1460,88,85.72999999999999,97,283,0.1135483870967742,842,49,-3.8499999999999943,0.7447368421052631,0.6423357664233577
407,8478051,Max Willman,F,9,80.66666666666569,0.0,0,0,0,0,0.0,9,0.72,17,7,3,16,6,35,60,1,2.02,12,6,0.02857142857142857,22,4,-0.72,0.3333333333333333,0.2
408,8478055,Gustav Forsling,D,82,1921.7333333333318,108.59999999999995,13,28,16,41,5.0,209,9.339999999999995,413,120,16,69,106,1089,1973,102,103.45,381,270,0.09366391184573003,1007,113,3.6600000000000055,0.4147465437788018,0.4744186046511628
409,8478057,Dakota Joshua,F,79,910.1999999999996,9.666666666666778,11,12,5,23,1.0,71,11.799999999999999,106,82,59,222,30,364,648,27,35.22999999999998,158,127,0.07417582417582418,347,54,-0.7999999999999989,0.4456140350877193,0.3333333333333333
410,8478058,CJ Suess,F,1,5.8333333333333,0.0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,2,3,0,0.23,0,1,0.0,2,1,0.0,1.0,0.0
411,8478062,Dysin Mayo,D,15,175.46666666666403,0.966666666666673,0,0,0,0,0.0,7,0.4900000000000001,14,4,2,30,20,52,96,4,3.6100000000000003,41,17,0.07692307692307693,46,15,-0.4900000000000001,0.29310344827586204,0.21052631578947367
412,8478067,Oskar Lindblom,F,73,771.9000000000003,34.99999999999976,6,9,4,15,1.0,75,7.309999999999998,133,87,37,64,24,318,602,26,27.830000000000002,122,93,0.08176100628930817,309,42,-1.3099999999999978,0.4325581395348837,0.38235294117647056
413,8478075,Anders Bjork,F,14,193.58333333333297,0.68333333333333,2,6,5,8,0.0,15,1.97,27,17,9,8,4,92,160,9,7.950000000000001,25,17,0.09782608695652174,85,9,0.030000000000000027,0.40476190476190477,0.5
414,8478078,Rourke Chartier,F,6,62.016666666667,0.36666666666666703,0,0,0,0,0.0,8,0.7999999999999999,14,9,4,10,3,26,48,1,2.3400000000000003,16,8,0.038461538461538464,28,1,-0.7999999999999999,0.3333333333333333,0.5
415,8478099,Kevin Labanc,F,72,1031.4833333333374,94.05000000000004,15,18,13,33,3.0,129,12.010000000000002,251,141,51,70,28,589,1155,52,58.85000000000003,138,183,0.08828522920203735,652,66,2.9899999999999984,0.5700934579439252,0.4406779661016949
416,8478104,Sammy Blais,F,71,837.6333333333349,59.63333333333355,9,16,6,25,1.0,70,7.989999999999999,126,82,41,238,35,357,689,39,28.550000000000004,89,129,0.1092436974789916,321,29,1.0100000000000007,0.591743119266055,0.5735294117647058
417,8478109,Victor Olofsson,F,75,1076.6333333333341,189.3333333333335,28,12,8,40,12.0,161,16.399999999999995,273,130,37,16,15,611,1069,65,62.42999999999997,153,285,0.10638297872340426,559,63,11.600000000000005,0.6506849315068494,0.5078125
418,8478115,Pierre Engvall,F,76,1036.4000000000005,74.23333333333355,17,13,8,30,3.0,132,13.699999999999998,249,140,65,47,6,577,1057,53,55.149999999999984,132,126,0.09185441941074524,564,43,3.3000000000000025,0.4883720930232558,0.5520833333333334
419,8478131,Ondrej Kase,F,1,11.033333333333,1.2166666666667,0,0,0,0,0.0,0,0.07,3,0,0,1,0,9,26,0,1.18,3,10,0.0,8,0,-0.07,0.7692307692307693,
420,8478133,Jake Evans,F,54,782.4666666666626,5.416666666666664,2,17,13,19,1.0,55,5.339999999999999,107,62,30,27,41,299,573,25,25.299999999999997,236,95,0.08361204013377926,278,51,-3.339999999999999,0.28700906344410876,0.32894736842105265
421,8478136,Jacob Middleton,D,11,203.699999999999,3.39999999999997,1,3,1,4,0.0,19,1.0,29,10,4,9,16,104,180,11,10.790000000000001,34,16,0.10576923076923077,93,11,0.0,0.32,0.5
422,8478136,Jake Middleton,D,68,1300.4000000000008,5.050000000000009,2,9,5,11,0.0,60,3.6099999999999985,148,42,13,106,139,537,1102,48,53.059999999999995,259,129,0.0893854748603352,542,54,-1.6099999999999985,0.3324742268041237,0.47058823529411764
423,8478146,Matthew Highmore,F,2,21.4999999999997,2.30000000000003,0,0,0,0,0.0,2,0.07,3,1,0,4,0,16,23,1,0.63,2,5,0.0625,7,0,-0.07,0.7142857142857143,1.0
424,8478147,Bokondji Imama,F,5,37.41666666666671,0.0,0,0,0,0,0.0,0,0.03,3,2,1,13,2,8,25,0,0.22,8,8,0.0,8,2,-0.03,0.5,0.0
425,8478173,Hayden Hodgson,F,1,4.7666666666667,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0.0,0,0,0.0,0.6666666666666666,
426,8478178,Darren Raddysh,D,17,280.183333333331,2.48333333333337,1,2,1,3,0.0,25,1.15,47,20,1,25,16,153,290,13,13.829999999999998,31,43,0.08496732026143791,157,18,-0.1499999999999999,0.581081081081081,0.41935483870967744
427,8478211,Dryden Hunt,F,37,298.7166666666669,1.45,3,0,0,3,0.0,23,2.5200000000000005,42,23,13,100,4,125,243,5,8.799999999999999,23,40,0.04,104,15,0.47999999999999954,0.6349206349206349,0.25
428,8478224,Luke Philp,F,3,35.033333333333005,0.15,0,1,1,1,0.0,0,0.0,0,0,0,4,0,8,21,2,1.4200000000000002,8,2,0.25,8,2,0.0,0.2,0.5
